# The portion FNDDS calls typical for each food, in grams. Generated by
# tools/TypicalPortionQuery. Do not edit by hand.
# Source: "stated" is the catalogue's own Quantity-not-specified amount;
# "median" is the middle of the portions it does list, for foods with no default.
# The grade is NOT computed on this. A letter is per 100 g and does not move with
# how much was eaten (ComponentStrategy). This is what the product shows beside it.
FdcId,Grams,Source,Description
2709914,85,stated,"Corn, fresh, cooked, fat added, NS as to fat type"
2709915,85,stated,"Corn, frozen, cooked, fat added, NS as to fat type"
2709916,85,stated,"Corn, canned, cooked, fat added, NS as to fat type"
2709917,85,stated,"Corn, fresh, cooked with oil"
2709918,85,stated,"Corn, fresh, cooked with butter or margarine"
2709919,85,stated,"Corn, frozen, cooked with oil"
2709920,85,stated,"Corn, frozen, cooked with butter or margarine"
2709921,85,stated,"Corn, canned, cooked with oil"
2709922,85,stated,"Corn, canned, cooked with butter or margarine"
2709923,125,stated,"Corn, creamed"
2709924,83,stated,"Corn, canned, reduced sodium, cooked, no added fat"
2709925,85,stated,"Corn, canned, reduced sodium, cooked, fat added, NS as to fat type"
2709926,85,stated,"Corn, canned, reduced sodium, cooked with oil"
2709927,85,stated,"Corn, canned, reduced sodium, cooked with butter or margarine"
2709928,93,stated,"Cucumber, cooked"
2709929,53,stated,"Eggplant, cooked, no added fat"
2709930,50,stated,"Eggplant, cooked, fat added"
2709931,55,stated,"Flowers or blossoms of sesbania, squash, or lily, cooked"
2709932,5,stated,"Garlic, cooked"
2709933,85,stated,"Hominy, cooked"
2709934,85,stated,"Kohlrabi, cooked"
2709935,85,stated,"Leeks"
2709936,63,stated,"Lotus root, cooked"
2709937,78,stated,"Mushrooms, fresh, cooked, no added fat"
2709938,80,stated,"Mushrooms, NS as to form, cooked"
2709939,80,stated,"Mushrooms, fresh, cooked, fat added, NS as to fat type"
2709940,80,stated,"Mushrooms, canned, cooked"
2709941,80,stated,"Mushrooms, fresh, cooked with oil"
2709942,80,stated,"Mushrooms, fresh, cooked with butter or margarine"
2709943,72,stated,"Mushroom, Asian, cooked, from dried"
2709944,80,stated,"Okra, fresh, cooked, no added fat"
2709945,93,stated,"Okra, frozen, cooked, no added fat"
2709946,83,stated,"Okra, NS as to form, cooked"
2709947,83,stated,"Okra, fresh, cooked, fat added"
2709948,95,stated,"Okra, frozen, cooked, fat added"
2709949,43,stated,"Lettuce, cooked"
2709950,105,stated,"Onions, cooked, no added fat"
2709951,108,stated,"Onions, cooked, fat added"
2709952,93,stated,"Onions, pearl, cooked"
2709953,15,stated,"Onions, green, cooked"
2709954,73,stated,"Palm hearts, cooked"
2709955,80,stated,"Parsnips, cooked"
2709956,92,stated,"Blackeyed peas, from frozen"
2709957,92,stated,"Blackeyed peas, from canned"
2709958,83,stated,"Green peas, cooked, from restaurant"
2709959,80,stated,"Green peas, fresh, cooked, no added fat"
2709960,80,stated,"Green peas, frozen, cooked, no added fat"
2709961,80,stated,"Green peas, canned, cooked, no added fat"
2709962,83,stated,"Green peas, NS as to form, cooked"
2709963,83,stated,"Green peas, fresh, cooked, fat added, NS as to fat type"
2709964,83,stated,"Green peas, frozen, cooked, fat added, NS as to fat type"
2709965,83,stated,"Green peas, canned, cooked, fat added, NS as to fat type"
2709966,83,stated,"Green peas, fresh, cooked with oil"
2709967,83,stated,"Green peas, fresh, cooked with butter or margarine"
2709968,83,stated,"Green peas, frozen, cooked with oil"
2709969,83,stated,"Green peas, frozen, cooked with butter or margarine"
2709970,83,stated,"Green peas, canned, cooked with oil"
2709971,83,stated,"Green peas, canned, cooked with butter or margarine"
2709972,80,stated,"Green peas, canned, reduced sodium, cooked, no added fat"
2709973,83,stated,"Green peas, canned, reduced sodium, cooked, fat added, NS as to fat type"
2709974,82,stated,"Green peas, canned, reduced sodium, cooked with oil"
2709975,82,stated,"Green peas, canned, reduced sodium, cooked with butter or margarine"
2709976,78,stated,"Peppers, green, cooked"
2709977,78,stated,"Peppers, red, cooked"
2709978,15,stated,"Peppers, hot, cooked"
2709979,12,stated,"Pimiento"
2709980,88,stated,"Rutabaga, cooked"
2709981,70,stated,"Salsify, cooked"
2709982,30,stated,"Sauerkraut"
2709983,80,stated,"Snowpeas, fresh, cooked, no added fat"
2709984,80,stated,"Snowpeas, frozen, cooked, no added fat"
2709985,83,stated,"Snowpeas, NS as to form, cooked"
2709986,83,stated,"Snowpeas, fresh, cooked, fat added"
2709987,83,stated,"Snowpeas, frozen, cooked, fat added"
2709988,5,stated,"Seaweed, dried"
2709989,50,stated,"Seaweed, cooked, no added fat"
2709990,53,stated,"Seaweed, cooked, fat added"
2709991,90,stated,"Summer squash, yellow or green, fresh, cooked, no added fat"
2709992,90,stated,"Summer squash, yellow or green, frozen, cooked, no added fat"
2709993,93,stated,"Summer squash, yellow or green, NS as to form, cooked"
2709994,93,stated,"Summer squash, yellow or green, fresh, cooked, fat added, NS as to fat type"
2709995,93,stated,"Summer squash, yellow or green, frozen, cooked, fat added, NS as to fat type"
2709996,93,stated,"Summer squash, yellow or green, canned, cooked, fat added, NS as to fat type"
2709997,93,stated,"Summer squash, yellow or green, fresh, cooked with oil"
2709998,93,stated,"Summer squash, yellow or green, fresh, cooked with butter or margarine"
2709999,93,stated,"Summer squash, yellow or green, frozen, cooked with oil"
2710000,93,stated,"Summer squash, yellow or green, frozen, cooked with butter or margarine"
2710001,78,stated,"Spaghetti squash, cooked"
2710002,80,stated,"Turnip, cooked"
2710003,79,stated,"Water Chesnut"
2710004,88,stated,"Winter melon, cooked"
2710005,12,stated,"Yeast"
2710006,9,stated,"Yeast extract spread"
2710007,88,stated,"Lima beans and corn, cooked, no added fat"
2710008,90,stated,"Lima beans and corn, cooked, fat added"
2710009,75,stated,"Bean salad, yellow and/or green string beans"
2710010,70,stated,"Peppers and onions, cooked, no added fat"
2710011,73,stated,"Peppers and onions, cooked, fat added"
2710012,93,stated,"Classic mixed vegetables, cooked, from restaurant"
2710013,90,stated,"Classic mixed vegetables, frozen, cooked, no added fat"
2710014,90,stated,"Classic mixed vegetables, canned, cooked, no added fat"
2710015,93,stated,"Classic mixed vegetables, NS as to form, cooked"
2710016,93,stated,"Classic mixed vegetables, frozen, cooked, fat added, NS as to fat type"
2710017,93,stated,"Classic mixed vegetables, canned, cooked, fat added, NS as to fat type"
2710018,93,stated,"Classic mixed vegetables, frozen, cooked with oil"
2710019,93,stated,"Classic mixed vegetables, frozen, cooked with butter or margarine"
2710020,93,stated,"Classic mixed vegetables, canned, cooked with oil"
2710021,93,stated,"Classic mixed vegetables, canned, cooked with butter or margarine"
2710022,90,stated,"Classic mixed vegetables, canned, reduced sodium, cooked, no added fat"
2710023,93,stated,"Classic mixed vegetables, canned, reduced sodium, cooked, fat added, NS as to fat type"
2710024,93,stated,"Classic mixed vegetables, canned, reduced sodium, cooked with oil"
2710025,93,stated,"Classic mixed vegetables, canned, reduced sodium, cooked with butter or margarine"
2710026,80,stated,"Peas and corn, cooked, no added fat"
2710027,83,stated,"Peas and corn, cooked, fat added"
2710028,108,stated,"Ratatouille"
2710029,83,stated,"Vegetables, stew type, cooked, fat added"
2710030,80,stated,"Vegetables, stew type, cooked, no added fat"
2710031,78,stated,"Broccoli and cauliflower, cooked, no added fat"
2710032,80,stated,"Broccoli and cauliflower, cooked, fat added"
2710033,78,stated,"Broccoli, cauliflower and carrots, cooked, no added fat"
2710034,80,stated,"Broccoli, cauliflower and carrots, cooked, fat added"
2710035,64,stated,"Asian stir fry vegetables, cooked, no added fat"
2710036,66,stated,"Asian stir fry vegetables, cooked, fat added"
2710037,94,stated,"Jai, Monk's Food"
2710038,6,stated,"Vegetable mixture, dried"
2710039,250,stated,"Artichokes, stuffed"
2710040,115,stated,"Green bean casserole"
2710041,93,stated,"Green beans, cooked, Szechuan-style"
2710042,43,stated,"Fried cauliflower"
2710043,143,stated,"Chiles rellenos, cheese-filled"
2710044,143,stated,"Chiles rellenos, filled with meat and cheese"
2710045,100,stated,"Stuffed jalapeno pepper"
2710046,107,stated,"Corn, scalloped or pudding"
2710047,70,stated,"Fritter, corn"
2710048,110,stated,"Fried eggplant"
2710049,60,stated,"Eggplant dip"
2710050,99,stated,"Eggplant parmesan casserole, regular"
2710051,99,stated,"Eggplant with cheese and tomato sauce"
2710052,95,stated,"Mushrooms, stuffed"
2710053,70,stated,"Fried mushrooms"
2710054,45,stated,"Fried okra"
2710055,120,stated,"Fried onion rings"
2710056,107,stated,"Pea salad"
2710057,107,stated,"Pea salad with cheese"
2710058,110,stated,"Fried summer squash, yellow or green"
2710059,109,stated,"Squash, summer, casserole with tomato and cheese"
2710060,117,stated,"Squash, summer, casserole, with rice and tomato sauce"
2710061,109,stated,"Squash, summer, casserole, with cheese sauce"
2710062,68,stated,"Squash, summer, souffle"
2710063,255,stated,"Stew, vegetable"
2710064,165,stated,"Chow mein or chop suey, meatless, no noodles"
2710065,63,stated,"Vegetable tempura"
2710066,48,stated,"Pakora"
2710067,240,stated,"Vegetable curry"
2710068,200,stated,"Vegetable curry with rice"
2710069,220,stated,"Chow mein or chop suey, meatless, with noodles"
2710070,30,stated,"Green beans, pickled"
2710071,30,stated,"Beets, pickled"
2710072,30,stated,"Celery, pickled"
2710073,15,stated,"Relish, corn"
2710074,30,stated,"Cauliflower, pickled"
2710075,30,stated,"Cabbage, green, pickled"
2710076,30,stated,"Cabbage, red, pickled"
2710077,30,stated,"Kimchi"
2710078,30,stated,"Pickles, dill"
2710079,15,stated,"Relish, pickle"
2710080,30,stated,"Pickles, sweet"
2710081,30,stated,"Eggplant, pickled"
2710082,30,stated,"Ginger root, pickled"
2710083,5,stated,"Horseradish"
2710084,30,stated,"Mushrooms, pickled"
2710085,5,stated,"Mustard"
2710086,60,stated,"Honey mustard dip"
2710087,30,stated,"Okra, pickled"
2710088,15,stated,"Olives, NFS"
2710089,15,stated,"Olives, green"
2710090,15,stated,"Olives, black"
2710091,15,stated,"Olives, stuffed"
2710092,32,stated,"Olive tapenade"
2710093,5,stated,"Hot pepper sauce"
2710094,30,stated,"Peppers, sweet, pickled"
2710095,30,stated,"Peppers, hot, pickled"
2710096,30,stated,"Peppers, jalapenos"
2710097,30,stated,"Pickles, NFS"
2710098,60,stated,"Pickles, fried"
2710099,30,stated,"Radishes, pickled"
2710100,30,stated,"Seaweed, pickled"
2710101,30,stated,"Vegetables, pickled"
2710102,30,stated,"Turnip, pickled"
2710103,5,stated,"Wasabi paste"
2710104,30,stated,"Zucchini, pickled"
2710105,245,stated,"Soup, borscht"
2710106,245,stated,"Soup, gazpacho"
2710107,255,stated,"Soup, cream of mushroom"
2710108,245,stated,"Soup, French onion"
2710109,255,stated,"Soup, cream of vegetable"
2710110,245,stated,"Soup, seaweed"
2710111,245,stated,"Soup, vegetable, canned"
2710112,245,stated,"Soup, vegetable, canned, reduced sodium"
2710113,245,stated,"Soup, vegetable"
2710114,245,stated,"Soup, minestrone"
2710115,245,stated,"Soup, beef"
2710116,245,stated,"Soup, vegetable, with meat"
2710117,110,stated,"Baby Toddler vegetable, NFS"
2710118,110,stated,"Baby Toddler carrots, Stage 1"
2710119,110,stated,"Baby Toddler carrots, Stage 2"
2710120,110,stated,"Baby Toddler squash, Stage 1"
2710121,110,stated,"Baby Toddler squash, Stage 2"
2710122,110,stated,"Baby Toddler sweet potatoes, Stage 1"
2710123,110,stated,"Baby Toddler sweet potatoes, Stage 2"
2710124,110,stated,"Baby Toddler green beans, Stage 1"
2710125,110,stated,"Baby Toddler green beans, Stage 2"
2710126,110,stated,"Baby Toddler beets"
2710127,110,stated,"Baby Toddler multiple vegetables, Stage 2"
2710128,110,stated,"Baby Toddler multiple vegetables, Stage 3"
2710129,110,stated,"Baby Toddler vegetables, with grain"
2710130,110,stated,"Baby Toddler vegetables and meat"
2710131,110,stated,"Baby Toddler peas, Stage 1"
2710132,110,stated,"Baby Toddler peas, Stage 2"
2710133,150,stated,"Toddler meal, NFS"
2710134,150,stated,"Toddler meal, meat and vegetables"
2710135,150,stated,"Toddler meal, rice and vegetables"
2710136,150,stated,"Toddler meal, pasta"
2710137,150,stated,"Toddler meal, pasta and vegetables"
2710138,95,stated,"Fried stuffed potatoes, Puerto Rican style"
2710139,100,stated,"Green plantain with cracklings, Puerto Rican style"
2710140,190,stated,"Ripe plantain meat pie, Puerto Rican style"
2710141,149,stated,"Puerto Rican pasteles"
2710142,175,stated,"Stuffed cabbage, with meat, Puerto Rican style"
2710143,220,stated,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style"
2710144,152,stated,"Eggplant and meat casserole"
2710145,248,stated,"Vegetable and fruit juice, 100% juice, with high vitamin C"
2710146,324,stated,"Fruit and vegetable smoothie, with dairy"
2710147,324,stated,"Fruit and vegetable smoothie, added protein"
2710148,324,stated,"Fruit and vegetable smoothie, non-dairy"
2710149,324,stated,"Fruit and vegetable smoothie, non-dairy, added protein"
2710150,248,stated,"Fruit and vegetable smoothie, bottled"
2710151,324,stated,"Fruit and vegetable smoothie, no dairy"
2710152,324,stated,"Vegetable smoothie"
2710153,14,stated,"Table fat, NFS"
2710154,14,stated,"Butter, NFS"
2710155,14,stated,"Butter, stick"
2710156,14,stated,"Butter, tub"
2710157,14,stated,"Butter, light"
2710158,14,stated,"Margarine, NFS"
2710159,14,stated,"Margarine, stick"
2710160,14,stated,"Margarine, tub"
2710161,14,stated,"Butter replacement, liquid"
2710162,14,stated,"Margarine, light"
2710163,2,stated,"Butter replacement, powder"
2710164,14,stated,"Oil or table fat, NFS"
2710165,12,stated,"Animal fat or drippings"
2710166,12,stated,"Lard"
2710167,12,stated,"Shortening, NS as to vegetable or animal"
2710168,14,stated,"Ghee, clarified butter"
2710169,32,stated,"Garlic sauce"
2710170,32,stated,"Lemon-butter sauce"
2710171,32,stated,"Hollandaise sauce"
2710172,10,stated,"Sandwich spread"
2710173,28,stated,"Tartar sauce"
2710174,32,stated,"Horseradish sauce"
2710175,32,stated,"Pesto sauce"
2710176,15,stated,"Fry sauce"
2710177,60,stated,"Sauce, NFS"
2710178,32,stated,"Curry sauce"
2710179,14,stated,"Honey butter"
2710180,14,stated,"Vegetable oil, NFS"
2710181,14,stated,"Almond oil"
2710182,14,stated,"Coconut oil"
2710183,14,stated,"Corn oil"
2710184,14,stated,"Cottonseed oil"
2710185,14,stated,"Flaxseed oil"
2710186,14,stated,"Olive oil"
2710187,14,stated,"Peanut oil"
2710188,14,stated,"Canola oil"
2710189,14,stated,"Safflower oil"
2710190,14,stated,"Sesame oil"
2710191,14,stated,"Soybean oil"
2710192,14,stated,"Sunflower oil"
2710193,14,stated,"Walnut oil"
2710194,14,stated,"Wheat germ oil"
2710195,31,stated,"Salad dressing, NFS, for salads"
2710196,9,stated,"Salad dressing, NFS, for sandwiches"
2710197,31,stated,"Blue or roquefort cheese dressing"
2710198,30,stated,"Bacon and tomato dressing"
2710199,29,stated,"Caesar dressing"
2710200,31,stated,"Coleslaw dressing"
2710201,31,stated,"French or Catalina dressing"
2710202,31,stated,"Honey mustard dressing"
2710203,29,stated,"Italian dressing, made with vinegar and oil"
2710204,9,stated,"Mayonnaise, regular"
2710205,9,stated,"Vegan mayonnaise"
2710206,31,stated,"Russian dressing"
2710207,10,stated,"Mayonnaise-type salad dressing"
2710208,31,stated,"Avocado dressing"
2710209,30,stated,"Creamy Italian dressing"
2710210,29,stated,"Poppy seed dressing"
2710211,29,stated,"Sesame dressing"
2710212,30,stated,"Ranch dressing"
2710213,31,stated,"Thousand Island dressing"
2710214,31,stated,"Fruit dressing"
2710215,32,stated,"Salad dressing, light, NFS"
2710216,31,stated,"Blue or roquefort cheese dressing, light"
2710217,30,stated,"Creamy Italian dressing, light"
2710218,32,stated,"French or Catalina dressing, light"
2710219,30,stated,"Caesar dressing, light"
2710220,10,stated,"Mayonnaise, light"
2710221,9,stated,"Mayonnaise, reduced fat,  with olive oil"
2710222,10,stated,"Mayonnaise-type salad dressing, light"
2710223,30,stated,"Honey mustard dressing, light"
2710224,28,stated,"Italian dressing, light"
2710225,30,stated,"Ranch dressing, light"
2710226,29,stated,"Sesame dressing, light"
2710227,31,stated,"Thousand Island dressing, light"
2710228,30,stated,"Korean dressing or marinade"
2710229,33,stated,"Blue or roquefort cheese dressing, fat free"
2710230,28,stated,"Caesar dressing, fat free"
2710231,30,stated,"Creamy Italian dressing, fat free"
2710232,32,stated,"French or Catalina dressing, fat free"
2710233,32,stated,"Honey mustard dressing, fat free"
2710234,28,stated,"Italian dressing, fat free"
2710235,11,stated,"Mayonnaise, fat free"
2710236,30,stated,"Ranch dressing, fat free"
2710237,30,stated,"Salad dressing, fat free, NFS"
2710238,32,stated,"Thousand Island dressing, fat free"
2710239,8,stated,"Bacon, for use with vegetables"
2710240,14,stated,"Ham, for use with vegetables"
2710241,14,stated,"Beef, for use with vegetables"
2710242,14,stated,"Chicken, for use with vegetables"
2710243,30,stated,"Cream sauce, for use with vegetables"
2710244,30,stated,"Cheese sauce, for use with vegetables"
2710245,30,stated,"Gravy, for use with vegetables"
2710246,30,stated,"Soy based sauce, for use with vegetables"
2710247,30,stated,"Tomato sauce, for use with vegetables"
2710248,30,stated,"Avocado, for use on a sandwich"
2710249,10,stated,"Cucumber, for use on a sandwich"
2710250,8,stated,"Lettuce, for use on a sandwich"
2710251,12,stated,"Mushrooms, for use on a sandwich"
2710252,15,stated,"Onions, for use on a sandwich"
2710253,10,stated,"Pepper, for use on a sandwich"
2710254,10,stated,"Spinach, for use on a sandwich"
2710255,20,stated,"Tomatoes, for use on a sandwich"
2710256,16,stated,"Bacon, for use on a sandwich"
2710257,8,stated,"Sugar, NFS"
2710258,8,stated,"Sugar, white, granulated or lump"
2710259,5,stated,"Sugar, white, confectioner's, powdered"
2710260,9,stated,"Sugar, brown"
2710261,8,stated,"Sugar, cinnamon"
2710262,4,stated,"Sugar substitute and sugar blend"
2710263,1,stated,"Sugar substitute, sucralose, powder"
2710264,1,stated,"Sugar substitute, stevia, powder"
2710265,0.6,stated,"Sugar substitute, stevia, liquid"
2710266,0.8,stated,"Sugar substitute, monk fruit, powder"
2710267,0.8,stated,"Sugar substitute, powder, NFS"
2710268,1,stated,"Sugar substitute, liquid, NFS"
2710269,1,stated,"Sugar substitute, saccharin, powder"
2710270,1,stated,"Sugar substitute, saccharin, liquid"
2710271,1,stated,"Sugar substitute, aspartame, powder"
2710272,40,stated,"Syrup, NFS"
2710273,40,stated,"Pancake syrup"
2710274,40,stated,"Corn syrup"
2710275,40,stated,"Blueberry syrup"
2710276,40,stated,"Chocolate syrup"
2710277,30,stated,"Chocolate syrup, light"
2710278,40,stated,"Simple syrup"
2710279,40,stated,"Strawberry drink syrup"
2710280,30,stated,"Pancake syrup, light"
2710281,7,stated,"Honey"
2710282,20,stated,"Agave liquid sweetener"
2710283,20,stated,"Molasses"
2710284,40,stated,"Topping, butterscotch or caramel"
2710285,40,stated,"Topping, chocolate"
2710286,40,stated,"Topping, fruit"
2710287,12,stated,"Topping, marshmallow"
2710288,40,stated,"Topping, nuts and syrup"
2710289,40,stated,"Chocolate hazelnut spread"
2710290,36,stated,"Icing, chocolate"
2710291,36,stated,"Icing, white"
2710292,80,stated,"Caramel dip, regular"
2710293,80,stated,"Caramel dip, light"
2710294,60,stated,"Chocolate dip"
2710295,60,stated,"Dessert dip"
2710296,32,stated,"Sweet and sour sauce"
2710297,32,stated,"Dessert sauce"
2710298,32,stated,"Duck sauce"
2710299,20,stated,"Jam or jelly, NFS"
2710300,20,stated,"Jelly"
2710301,20,stated,"Jam"
2710302,20,stated,"Fruit butter"
2710303,20,stated,"Marmalade"
2710304,20,stated,"Jam or jelly, sugar free"
2710305,20,stated,"Jam or jelly, reduced sugar"
2710306,20,stated,"Jam or jelly, fruit juice sweetened"
2710307,20,stated,"Guava paste"
2710308,20,stated,"Sweet potato paste"
2710309,20,stated,"Bean paste, sweetened"
2710310,120,stated,"Gelatin dessert"
2710311,120,stated,"Gelatin dessert with fruit"
2710312,120,stated,"Gelatin salad with vegetables"
2710313,120,stated,"Gelatin dessert, sugar free"
2710314,120,stated,"Gelatin dessert, sugar free, with fruit"
2710315,113,stated,"Yokan"
2710316,107,stated,"Haupia"
2710317,130,stated,"Italian Ice"
2710318,130,stated,"Italian Ice, no sugar added"
2710319,50,stated,"Popsicle, NFS"
2710320,50,stated,"Popsicle"
2710321,50,stated,"Popsicle, no sugar added"
2710322,50,stated,"Freezer pop"
2710323,200,stated,"Snow cone"
2710324,200,stated,"Snow cone, no sugar added"
2710325,60,stated,"Candy, NFS"
2710326,55,stated,"Almonds, chocolate covered candy"
2710327,45,stated,"Chocolate candy, other, NFS"
2710328,45,stated,"Chocolate candy"
2710329,45,stated,"Chocolate candy with nuts, other, NFS"
2710330,45,stated,"Chocolate candy with nuts"
2710331,45,stated,"Chocolate candy with cereal"
2710332,45,stated,"Chocolate candy, cookie filled"
2710333,15,stated,"Chocolate chips"
2710334,20,stated,"Candy, sprinkles"
2710335,45,stated,"Dark chocolate candy, other, NFS"
2710336,45,stated,"Dark chocolate candy"
2710337,45,stated,"Dark chocolate candy with nuts, other, NFS"
2710338,45,stated,"Dark chocolate candy with nuts"
2710339,45,stated,"White chocolate candy"
2710340,30,stated,"Chocolate candy, fudge"
2710341,45,stated,"Chocolate candy, caramel filled"
2710342,45,stated,"Chocolate candy, caramel filled with nuts"
2710343,45,stated,"Chocolate candy, coconut filled"
2710344,45,stated,"Chocolate candy, cream filled"
2710345,55,stated,"Chocolate candy, nougat filled"
2710346,55,stated,"Chocolate candy, nougat filled with nuts"
2710347,45,stated,"Chocolate candy, peanut butter filled"
2710348,45,stated,"Chocolate candy with dried fruit"
2710349,30,stated,"Chocolate candy, sugar free"
2710350,60,stated,"Candy, non chocolate, other, NFS"
2710351,60,stated,"Ladoo, round ball"
2710352,60,stated,"Candy, licorice"
2710353,30,stated,"Candy, marshmallow"
2710354,60,stated,"Candy, caramel"
2710355,60,stated,"Candy, nougat with nuts"
2710356,55,stated,"Peanuts, chocolate covered candy"
2710357,30,stated,"Candy, peanut brittle"
2710358,6,stated,"Candy, mint"
2710359,60,stated,"Candy, gummy"
2710360,15,stated,"Candy, hard"
2710361,10,stated,"Candy, lollipop"
2710362,15,stated,"Cough drops"
2710363,30,stated,"Candy, cotton"
2710364,60,stated,"Candy, fruit flavored pieces"
2710365,45,stated,"Chocolate candy, candy shell"
2710366,45,stated,"Chocolate candy, candy shell with nuts"
2710367,30,stated,"Candy, fruit snacks"
2710368,15,stated,"Candy, fruit leather"
2710369,60,stated,"Candy, taffy"
2710370,15,stated,"Candy, non chocolate, sugar free"
2710371,5,stated,"Chewing gum"
2710372,5,stated,"Chewing gum, sugar free"
2710373,360,stated,"Coffee, NS as to type"
2710374,360,stated,"Coffee, NS as to brewed or instant"
2710375,360,stated,"Coffee, brewed"
2710376,360,stated,"Coffee, brewed, blend of regular and decaffeinated"
2710377,372,stated,"Coffee, Turkish"
2710378,60,stated,"Coffee, espresso"
2710379,60,stated,"Coffee, espresso, decaffeinated"
2710380,360,stated,"Coffee, brewed, flavored"
2710381,372,stated,"Coffee, Cuban"
2710382,60,stated,"Coffee, macchiato"
2710383,62,stated,"Coffee, macchiato, sweetened"
2710384,372,stated,"Coffee, cafe con leche"
2710385,372,stated,"Coffee, cafe con leche, decaffeinated"
2710386,360,stated,"Coffee, Latte"
2710387,360,stated,"Coffee, Latte, nonfat"
2710388,360,stated,"Coffee, Latte, with non-dairy milk"
2710389,372,stated,"Coffee, Latte, flavored"
2710390,372,stated,"Coffee, Latte, nonfat, flavored"
2710391,372,stated,"Coffee, Latte, with non-dairy milk, flavored"
2710392,360,stated,"Coffee, Latte, decaffeinated"
2710393,360,stated,"Coffee, Latte, decaffeinated, nonfat"
2710394,360,stated,"Coffee, Latte, decaffeinated, with non-dairy milk"
2710395,372,stated,"Coffee, Latte, decaffeinated, flavored"
2710396,372,stated,"Coffee, Latte, decaffeinated, nonfat, flavored"
2710397,372,stated,"Coffee, Latte, decaffeinated, with non-dairy milk, flavored"
2710398,372,stated,"Frozen coffee drink"
2710399,372,stated,"Frozen coffee drink, nonfat"
2710400,372,stated,"Frozen coffee drink, with non-dairy milk"
2710401,372,stated,"Frozen coffee drink, with whipped cream"
2710402,372,stated,"Frozen coffee drink, nonfat, with whipped cream"
2710403,372,stated,"Frozen coffee drink, with non-dairy milk and whipped cream"
2710404,372,stated,"Frozen coffee drink, decaffeinated"
2710405,372,stated,"Frozen coffee drink, decaffeinated, nonfat"
2710406,372,stated,"Frozen coffee drink, decaffeinated, with non-dairy milk"
2710407,372,stated,"Frozen coffee drink, decaffeinated, with whipped cream"
2710408,372,stated,"Frozen coffee drink, decaffeinated, nonfat, with whipped cream"
2710409,372,stated,"Frozen coffee drink, decaffeinated, with non-dairy milk and whipped cream"
2710410,372,stated,"Coffee, Cafe Mocha"
2710411,372,stated,"Coffee, Cafe Mocha, nonfat"
2710412,372,stated,"Coffee, Cafe Mocha, with non-dairy milk"
2710413,372,stated,"Coffee, Cafe Mocha, decaffeinated"
2710414,372,stated,"Coffee, Cafe Mocha, decaffeinated, nonfat"
2710415,372,stated,"Coffee, Cafe Mocha, decaffeinated, with non-dairy milk"
2710416,372,stated,"Frozen mocha coffee drink"
2710417,372,stated,"Frozen mocha coffee drink, nonfat"
2710418,372,stated,"Frozen mocha coffee drink, with non-dairy milk"
2710419,372,stated,"Frozen mocha coffee drink, with whipped cream"
2710420,372,stated,"Frozen mocha coffee drink, nonfat, with whipped cream"
2710421,372,stated,"Frozen mocha coffee drink, with non-dairy milk and whipped cream"
2710422,372,stated,"Frozen mocha coffee drink, decaffeinated"
2710423,372,stated,"Frozen mocha coffee drink, decaffeinated, nonfat"
2710424,372,stated,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk"
2710425,372,stated,"Frozen mocha coffee drink, decaffeinated, with whipped cream"
2710426,372,stated,"Frozen mocha coffee drink, decaffeinated, nonfat, with whipped cream"
2710427,372,stated,"Frozen mocha coffee drink, decaffeinated, with non-dairy milk and whipped cream"
2710428,360,stated,"Iced Coffee, brewed"
2710429,360,stated,"Iced Coffee, brewed, decaffeinated"
2710430,372,stated,"Iced Coffee, pre-lightened and pre-sweetened"
2710431,360,stated,"Coffee, Iced Latte"
2710432,360,stated,"Coffee, Iced Latte, nonfat"
2710433,360,stated,"Coffee, Iced Latte, with non-dairy milk"
2710434,372,stated,"Coffee, Iced Latte, flavored"
2710435,372,stated,"Coffee, Iced Latte, nonfat, flavored"
2710436,372,stated,"Coffee, Iced Latte, with non-dairy milk, flavored"
2710437,360,stated,"Coffee, Iced Latte, decaffeinated"
2710438,360,stated,"Coffee, Iced Latte, decaffeinated, nonfat"
2710439,360,stated,"Coffee, Iced Latte, decaffeinated, with non-dairy milk"
2710440,372,stated,"Coffee, Iced Latte, decaffeinated, flavored"
2710441,372,stated,"Coffee, Iced Latte, decaffeinated, nonfat, flavored"
2710442,372,stated,"Coffee, Iced Latte, decaffeinated, with non-dairy milk, flavored"
2710443,372,stated,"Coffee, Iced Cafe Mocha"
2710444,372,stated,"Coffee, Iced Cafe Mocha, nonfat"
2710445,372,stated,"Coffee, Iced Cafe Mocha, with non-dairy milk"
2710446,372,stated,"Coffee, Iced Cafe Mocha, decaffeinated"
2710447,372,stated,"Coffee, Iced Cafe Mocha, decaffeinated, nonfat"
2710448,372,stated,"Coffee, Iced Cafe Mocha, decaffeinated, with non-dairy milk"
2710449,360,stated,"Coffee, instant, reconstituted"
2710450,360,stated,"Coffee, instant, 50% less caffeine, reconstituted"
2710451,360,stated,"Coffee, NS as to brewed or instant, decaffeinated"
2710452,360,stated,"Coffee, brewed, decaffeinated"
2710453,360,stated,"Coffee, instant, decaffeinated, reconstituted"
2710454,372,stated,"Coffee, instant, pre-lightened and pre-sweetened with sugar, reconstituted"
